,game_id,season,date,away_team,away_score,home_team,home_score,result,away_elo_i,away_elo_n,home_elo_i,home_elo_n,elo_pred,away_back_to_back,home_back_to_back,a_eFGp,a_FTr,a_ORBp,a_TOVp,h_eFGp,h_FTr,h_ORBp,h_TOVp,elo_diff,favorite_is_home,is_upset,away_streak,away_last_5_win_pct,away_last_10_win_pct,away_last_15_win_pct,home_streak,home_last_5_win_pct,home_last_10_win_pct,home_last_15_win_pct,away_vs_home_win_pct,a_eFGp_10,h_eFGp_10,a_TOVp_10,h_TOVp_10,a_ORBp_10,h_ORBp_10,a_FTr_10,h_FTr_10,eFGp_diff,eFGp_roll_diff,FTr_diff,FTr_roll_diff,ORBp_diff,ORBp_roll_diff,TOVp_diff,TOVp_roll_diff,elo_diff_back_to_back,streak_vs_opp_streak,momentum_factor
1032,181903151029,1819,2019-03-15,PHO,102,HOU,108,1,1311.261272002729,1310.4596896712017,1659.5063011281054,1660.3078834596326,1,False,False,0.512514220705347,0.2502844141069397,0.1963,0.1168348380244291,0.5390898483080513,0.2298716452742123,0.2163,0.1149319602795145,348.2450291253765,1,0,-1,0.6,0.5,0.3333333333333333,-1,0.8,0.9,0.7333333333333333,0.5,0.5004695908754909,0.5331133326662706,0.13215507713138633,0.10841418548626162,0.20681,0.21321000000000004,0.2235382548042028,0.23882709080289755,0.026575627602704266,0.03264374179077967,-0.020412768832727385,0.015288835998694739,0.01999999999999999,0.0064000000000000445,-0.0019028777449145995,-0.023740891645124704,0.0,0,0.20000000000000007
1030,181903151027,1819,2019-03-15,SAC,114,PHI,123,1,1465.321977287388,1462.1829209971943,1613.5526401911543,1616.6916964813483,1,True,False,0.4989429175475687,0.2251585623678647,0.1885,0.0992464002153142,0.5000000000000001,0.2132435465768799,0.2622,0.1358366499394359,148.2306629037662,1,0,-1,0.4,0.3,0.4,1,0.6,0.6,0.6,0.5,0.5092011568410759,0.536713407339486,0.11501889900265656,0.1276964838624576,0.23534999999999995,0.23744,0.19893108681230814,0.2576047255074883,0.0010570824524314126,0.027512250498410107,-0.011915015790984779,0.058673638695180164,0.07369999999999999,0.002090000000000064,0.0365902497241217,0.012677584859801042,148.2306629037662,2,0.39999999999999997
1033,181903161034,1819,2019-03-16,ATL,120,BOS,129,1,1376.2445197401853,1374.2167137716435,1604.1957448933604,1606.223550861902,1,False,False,0.527013251783894,0.2048929663608563,0.2688,0.1083097169288902,0.5370370370370371,0.1762065095398428,0.1733,0.1163335978645119,227.95122515317507,1,0,1,0.4,0.5,0.4,1,0.8,0.5,0.4666666666666667,0.0,0.5380261627336542,0.5384881208353298,0.14842803584806516,0.11165512659118934,0.2738300000000001,0.22135,0.19895221137959726,0.1658799794745735,0.01002378525314307,0.0004619581016755969,-0.028686456821013506,-0.03307223190502376,-0.09549999999999997,-0.05248000000000008,0.008023880935621702,-0.03677290925687582,0.0,0,0.4
1034,181903161035,1819,2019-03-16,PHO,138,NOP,136,0,1310.4596896712017,1320.2177516774734,1460.1606541633764,1450.402592157105,1,True,True,0.5113122171945701,0.25,0.2050999999999999,0.1194239550403934,0.5148413510747185,0.1381780962128966,0.233,0.1214193676281098,149.70096449217476,1,1,-1,0.4,0.5,0.3333333333333333,-1,0.0,0.3,0.3333333333333333,0.0,0.5027014051028884,0.5219865840536001,0.1310180481133164,0.11977561921230215,0.20747999999999997,0.22829000000000002,0.22688272851016783,0.1647948501211406,0.0035291338801484162,0.01928517895071169,-0.11182190378710341,-0.06208787838902724,0.02790000000000012,0.02081000000000005,0.0019954125877164053,-0.011242428901014262,0.0,0,-0.4
1035,181903161036,1819,2019-03-16,MEM,128,WAS,135,1,1433.6047763921956,1428.861281225747,1470.3590035334182,1475.1024986998668,1,False,True,0.5069767441860465,0.2488372093023255,0.1913,0.1242526831376503,0.544395116537181,0.2119866814650388,0.2537,0.1303432083419653,36.7542271412226,1,0,-1,0.6,0.5,0.4666666666666667,-1,0.4,0.5,0.4666666666666667,0.5,0.4935618169460806,0.5472415566048553,0.1267775040137732,0.12498007107490632,0.21182999999999996,0.20827999999999997,0.2035432984158206,0.1985112078078636,0.03741837235113443,0.053679739658774706,-0.036850527837286706,-0.005032090607957007,0.06239999999999998,-0.0035499999999999976,0.006090525204315009,-0.0017974329388668747,-36.7542271412226,0,-0.19999999999999996
1036,181903161037,1819,2019-03-16,CLE,116,DAL,121,1,1329.291099339033,1325.8189923588843,1394.0462724109889,1397.5183793911374,1,False,False,0.5120967741935484,0.2200460829493087,0.2151,0.1142846693973083,0.5035211267605634,0.1971830985915493,0.2086,0.1090116279069767,64.75517307195582,1,0,-1,0.2,0.4,0.4,-1,0.0,0.1,0.13333333333333333,0.5,0.5071684841050187,0.5140589355016822,0.11596980111012552,0.11678128051391486,0.22342999999999996,0.21343,0.20729705368454895,0.19251602083248315,-0.008575647432985,0.006890451396663555,-0.02286298435775938,-0.014781032852065806,-0.006500000000000006,-0.009999999999999953,-0.005273041490331601,0.0008114794037893391,0.0,0,-0.2
1037,181903161038,1819,2019-03-16,GSW,110,OKC,88,0,1625.0719713598069,1647.549263508042,1598.5032365835862,1576.025944435351,1,False,False,0.5446927374301676,0.176536312849162,0.2104,0.1313701287250925,0.4881081081081081,0.2,0.2438,0.1169888097660224,-26.56873477622071,0,0,1,0.6,0.5,0.6,-1,0.6,0.4,0.4666666666666667,0.5,0.577691047668041,0.5422908212753221,0.10877216917477397,0.10995944098936998,0.23496999999999998,0.23734999999999995,0.18027458784456118,0.21090790679472446,-0.05658462932205943,-0.03540022639271889,0.02346368715083802,0.030633318950163274,0.033399999999999985,0.0023799999999999655,-0.014381318959070091,0.0011872718145960054,-0.0,-2,-0.2
1038,181903161039,1819,2019-03-16,POR,103,SAS,108,1,1644.6478686397654,1638.1282401702747,1564.9933416489016,1571.5129701183923,1,True,True,0.5355951056729699,0.253615127919911,0.2855,0.1197491298804231,0.5284916201117319,0.1698324022346368,0.1901,0.0953456511274854,-79.65452699086381,0,1,1,0.6,0.7,0.6666666666666666,1,1.0,0.7,0.5333333333333333,0.0,0.541009532309856,0.5352552078957663,0.11012111959338902,0.11048720862312982,0.26582999999999996,0.19744999999999996,0.2130894662743898,0.19333940837551294,-0.0071034855612379655,-0.00575432441408974,-0.08378272568527417,-0.01975005789887685,-0.09539999999999998,-0.06838,-0.024403478752937705,0.00036608902974079316,-0.0,0,0.4
1039,181903161040,1819,2019-03-16,IND,100,DEN,102,1,1567.2277396405063,1564.3697046899308,1593.6698016779526,1596.527836628528,1,False,False,0.5210336538461539,0.2391826923076923,0.195,0.1223536390938415,0.5219058050383352,0.1938663745892661,0.2681,0.1232928679817906,26.44206203744625,1,0,1,0.6,0.5,0.6,1,0.6,0.6,0.5333333333333333,0.5,0.5314922516844967,0.5358626323805685,0.11085246876399527,0.11212620963605369,0.21704999999999997,0.26335000000000003,0.1797036012973397,0.17588045632577298,0.0008721511921813141,0.004370380696071874,-0.0453163177184262,-0.0038231449715667165,0.0731,0.04630000000000006,0.0009392288879490895,0.001273740872058421,0.0,0,0.0
1040,181903161041,1819,2019-03-16,BRK,98,UTA,114,1,1471.5694856768782,1466.6329979296738,1603.658723091016,1608.5952108382205,1,False,False,0.5311032863849765,0.2136150234741783,0.178,0.1288474014272327,0.5276523702031604,0.2031602708803611,0.2498,0.11766579375752,132.08923741413787,1,0,-1,0.8,0.6,0.5333333333333333,1,0.6,0.7,0.6,0.5,0.5152639587442197,0.5353291723455401,0.12443743361272505,0.1262552462881095,0.21911,0.23867,0.21460487143682777,0.23361914131807007,-0.003450916181816144,0.02006521360132041,-0.010454752593817201,0.0190142698812423,0.0718,0.019559999999999994,-0.011181607669712698,0.0018178126753844448,0.0,2,-5.551115123125783e-17
1041,181903171048,1819,2019-03-17,MIN,102,HOU,117,1,1493.5298070350627,1489.5984353262174,1660.3078834596326,1664.239255168478,1,False,False,0.5246252676659529,0.1937901498929336,0.2478,0.105186922334115,0.5371462264150944,0.2358490566037736,0.2084,0.1146492103997929,166.77807642456992,1,0,-1,0.4,0.4,0.4666666666666667,1,0.8,0.9,0.7333333333333333,0.5,0.5248200933488572,0.5338584756891662,0.10842622873594354,0.10877601384601547,0.26742999999999995,0.21464,0.20527646377594486,0.23435662821167474,0.012520958749141498,0.00903838234030907,0.04205890671083998,0.02908016443572989,-0.03939999999999999,-0.05278999999999995,0.009462288065677893,0.00034978511007192903,0.0,2,0.6000000000000001
1042,181903171047,1819,2019-03-17,CHI,102,SAC,129,1,1336.7835538096324,1329.4169616522895,1462.1829209971943,1469.549513154537,1,False,False,0.5220750551876381,0.2196467991169978,0.2097,0.1144998438638492,0.5010626992561106,0.2178533475026567,0.1834,0.0962062389320256,125.3993671875619,1,0,-1,0.2,0.3,0.4,-1,0.2,0.3,0.3333333333333333,0.5,0.523012775345446,0.5055945511933342,0.11015686177015416,0.118352651848598,0.20970999999999998,0.24930000000000002,0.20416235812516917,0.1871206135144894,-0.021012355931527504,-0.017418224152111805,-0.0017934516143411072,-0.017041744610679782,-0.02629999999999999,0.03959000000000004,-0.01829360493182361,0.008195790078443843,0.0,0,0.0
1043,181903171046,1819,2019-03-17,ATL,91,ORL,101,1,1374.2167137716435,1370.9920166873048,1529.4142472562717,1532.6389443406104,1,True,False,0.5293225480283114,0.1900910010111223,0.2785,0.1110390662992381,0.5116926503340757,0.1492204899777283,0.2361,0.1105345854496291,155.19753348462814,1,0,-1,0.4,0.4,0.4,1,0.4,0.5,0.6,0.5,0.5384547606393165,0.5228778636562905,0.14301704436729143,0.11138512850423314,0.27185000000000004,0.23076,0.201592284068898,0.1684325713962365,-0.01762989769423562,-0.015576896983026,-0.04087051103339401,-0.03315971267266152,-0.04240000000000002,-0.04109000000000004,-0.0005044808496089959,-0.03163191586305829,155.19753348462814,2,0.2
1044,181903171049,1819,2019-03-17,BRK,116,LAC,119,1,1466.6329979296738,1464.0654809952382,1546.0142933447555,1548.5818102791914,1,True,False,0.5151162790697674,0.2116279069767442,0.165,0.1242034776973755,0.5097826086956522,0.2510869565217391,0.2477,0.1011590425896715,79.3812954150817,1,0,-1,0.6,0.5,0.4666666666666667,1,0.8,0.7,0.6666666666666666,0.5,0.5152815038775627,0.5183770746585167,0.12369651884493815,0.12276039453093339,0.21419000000000002,0.20453000000000002,0.2134005089503396,0.2635174346932326,-0.005333670374115251,0.0030955707809540156,0.039459049544994934,0.050116925742892976,0.0827,-0.009660000000000002,-0.023044435107704,-0.0009361243140047631,79.3812954150817,2,0.4000000000000001
1045,181903171044,1819,2019-03-17,PHI,130,MIL,125,0,1616.6916964813483,1628.915485226262,1699.641674661235,1687.417885916321,1,False,False,0.505,0.21,0.2605,0.1314560487079254,0.5401069518716578,0.213903743315508,0.2234,0.1042663749487214,82.94997817988656,1,1,1,0.6,0.6,0.6666666666666666,1,0.8,0.7,0.7333333333333333,0.0,0.552760782602334,0.5527381889290535,0.12967419251248602,0.11198568637558204,0.24788000000000002,0.19338999999999998,0.24842264645495563,0.1931694890669739,0.0351069518716578,-2.2593673280502102e-05,0.003903743315507996,-0.05525315738798173,-0.03710000000000002,-0.05449000000000004,-0.027189673759204003,-0.01768850613690398,0.0,0,0.20000000000000007
1046,181903171043,1819,2019-03-17,CHO,75,MIA,93,1,1459.1606532157607,1449.5580029535377,1471.6052245498909,1481.207874812114,1,False,False,0.5194877505567929,0.1870824053452116,0.2178999999999999,0.1189028751251609,0.5512672811059908,0.1912442396313364,0.2758,0.12285900122859,12.44457133413016,1,0,1,0.4,0.3,0.3333333333333333,-1,0.6,0.6,0.4666666666666667,1.0,0.5140434609250755,0.5387762781508816,0.10998889553225946,0.1339107406097791,0.22594000000000003,0.24728999999999995,0.21069514423802144,0.16029622587894007,0.03177953054919791,0.024732817225806114,0.004161834286124821,-0.05039891835908136,0.05790000000000009,0.021349999999999925,0.003956126103429103,0.023921845077519627,0.0,-2,-5.551115123125783e-17
1047,181903171042,1819,2019-03-17,LAL,123,NYK,124,1,1424.200214366227,1419.1685352750014,1260.468151576476,1265.499830667702,0,False,False,0.521324354657688,0.1784511784511784,0.1682,0.1144001144001144,0.4977220956719818,0.1822323462414578,0.2309999999999999,0.1222889616228464,-163.73206278975113,0,1,-1,0.2,0.2,0.26666666666666666,-1,0.0,0.2,0.2,0.5,0.5359155182511438,0.48342899645579385,0.13381073803440888,0.11637926089785693,0.21186999999999995,0.20007999999999998,0.1840417852027396,0.20382096734871422,-0.023602258985706226,-0.05248652179534996,0.0037811677902793994,0.019779182145974628,0.06279999999999991,-0.011789999999999967,0.007888847222732004,-0.01743147713655195,-0.0,0,-0.2
1048,181903171045,1819,2019-03-17,TOR,107,DET,110,1,1623.5325263636346,1617.7524975734011,1514.38723106133,1520.1672598515631,0,False,False,0.5397536394176932,0.1758118701007838,0.1986,0.1278999538139055,0.5259009009009009,0.1655405405405405,0.2438999999999999,0.1017042330951072,-109.14529530230448,0,1,1,0.6,0.6,0.7333333333333333,1,0.6,0.7,0.7333333333333333,0.0,0.5317507871130923,0.5289351445520899,0.11270687838608844,0.11129046038247108,0.22459,0.23186999999999997,0.2157089000003575,0.1926067334627845,-0.013852738516792251,-0.0028156425610024183,-0.01027132956024332,-0.023102166537572993,0.045299999999999896,0.007279999999999953,-0.026195720718798304,-0.001416418003617359,-0.0,0,0.0
1056,181903181050,1819,2019-03-18,DET,119,CLE,126,1,1520.1672598515631,1508.6556225190388,1325.8189923588843,1337.3306296914088,0,False,False,0.5232163080407701,0.17440543601359,0.2368,0.1004756461782382,0.5138568129330254,0.2240184757505773,0.198,0.1046955490494015,-194.34826749267881,0,1,1,0.6,0.7,0.7333333333333333,-1,0.2,0.3,0.4,1.0,0.5403925221369628,0.5006784084123316,0.10997978188009457,0.11566730866542403,0.23855999999999997,0.23880999999999997,0.1966033201791014,0.17797785524160512,-0.009359495107744698,-0.039714113724631184,0.0496130397369873,-0.018625464937496283,-0.0388,0.0002500000000000002,0.004219902871163292,0.005687526785329466,-0.0,-2,-0.6
1050,181903181056,1819,2019-03-18,NOP,129,DAL,125,0,1450.402592157105,1457.860498226266,1397.5183793911374,1390.060473321976,1,False,False,0.5241025641025642,0.1487179487179487,0.2411,0.1273303078781547,0.5159952606635071,0.197867298578199,0.2185,0.1115903975993998,-52.884212765967504,0,0,-1,0.0,0.3,0.3333333333333333,1,0.2,0.2,0.2,0.0,0.5247545393403529,0.5141226975433671,0.11885984453185668,0.11613093077844114,0.22976999999999995,0.20850999999999997,0.1817403786784701,0.19147308501689758,-0.008107303439057079,-0.01063184179698573,0.049149349860250324,0.009732706338427488,-0.02260000000000001,-0.021259999999999973,-0.01573991027875489,-0.0027289137534155378,-0.0,2,0.4
1051,181903181055,1819,2019-03-18,GSW,105,SAS,111,1,1647.549263508042,1640.4844800585206,1571.5129701183923,1578.5777535679138,1,False,False,0.544683257918552,0.1753393665158371,0.2116,0.1335327422283944,0.5254237288135594,0.1796610169491525,0.1785,0.092540661805945,-76.0362933896497,0,1,1,0.6,0.5,0.6,1,1.0,0.8,0.6,0.0,0.5713366677679745,0.5323599384884166,0.11158935410222981,0.10819401546568803,0.23104,0.19819999999999996,0.18113835640508452,0.1884000225731853,-0.019259529104992623,-0.038976729279557976,0.0043216504333154215,0.007261666168100783,-0.03310000000000002,-0.032840000000000036,-0.040992080422449395,-0.0033953386365417754,-0.0,0,0.4
1057,181903181053,1819,2019-03-18,NYK,92,TOR,128,1,1265.499830667702,1262.9701771258588,1617.7524975734011,1620.2821511152445,1,False,False,0.5011682242990655,0.1985981308411215,0.2393,0.1376493450410249,0.5482406356413166,0.1611804767309875,0.1897,0.1325566296349733,352.252666905699,1,0,1,0.2,0.2,0.26666666666666666,-1,0.6,0.5,0.6666666666666666,0.0,0.48947013124974104,0.5234630326129166,0.11361390354308001,0.10887156950638181,0.22083999999999998,0.22910999999999998,0.20468226482421933,0.2306972754206103,0.04707241134225115,0.033992901363175565,-0.03741765411013398,0.02601501059639097,-0.049600000000000005,0.00827,-0.005092715406051607,-0.004742334036698201,0.0,-2,0.19999999999999996
1052,181903181054,1819,2019-03-18,MIA,116,OKC,107,0,1481.207874812114,1498.6025955760597,1576.025944435351,1558.6312236714057,1,False,False,0.5443407234539089,0.1890315052508751,0.2767,0.1217369018416139,0.4762419006479481,0.1965442764578833,0.2432,0.1162277724989819,94.81806962323708,1,1,1,0.6,0.7,0.5333333333333333,-1,0.4,0.4,0.4,0.5,0.525514194118116,0.5377790168664115,0.14308550952543161,0.11110338563334818,0.23914,0.23825,0.15585246318061624,0.207220875712195,-0.06809882280596086,0.012264822748295545,0.0075127712070082175,0.051368412531578755,-0.0335,-0.0008900000000000019,-0.005509129342631994,-0.031982123892083436,0.0,-2,-0.39999999999999997
1054,181903181052,1819,2019-03-18,DEN,114,BOS,105,0,1596.527836628528,1610.4592962902814,1606.223550861902,1592.292091200149,1,False,False,0.5291479820627802,0.195067264573991,0.252,0.1234959952012984,0.5369955156950672,0.1894618834080717,0.1859,0.1210050537404797,9.69571423337402,1,1,1,0.8,0.6,0.6,1,0.8,0.6,0.5333333333333333,0.5,0.5468098240363306,0.538341378110462,0.10716387372037048,0.11130279764776577,0.2644099999999999,0.21510999999999997,0.17476786784669698,0.16486223757141497,0.007847533632286963,-0.008468445925868595,-0.005605381165919299,-0.009905630275282018,-0.06609999999999999,-0.049299999999999955,-0.002490941460818699,0.004138923927395288,0.0,0,0.0
1055,181903181051,1819,2019-03-18,UTA,116,WAS,95,0,1608.5952108382205,1623.514345442483,1475.1024986998668,1460.183364095604,0,False,False,0.5213004484304933,0.195067264573991,0.2602,0.12331211082348,0.544296788482835,0.2347729789590254,0.2535,0.1207771144621967,-133.49271213835368,0,0,1,0.6,0.7,0.6666666666666666,1,0.6,0.6,0.4666666666666667,0.5,0.5320755294683426,0.5468043866442237,0.1256293720765289,0.1261211272526662,0.23509999999999995,0.21576999999999996,0.22149729078336028,0.2021089790933809,0.022996340052341746,0.014728857175881127,0.039705714385034396,-0.01938831168997937,-0.006699999999999984,-0.019329999999999986,-0.0025349963612832926,0.0004917551761372818,-0.0,0,0.0
1053,181903181057,1819,2019-03-18,CHI,116,PHO,101,0,1329.4169616522895,1347.6451703079392,1320.2177516774734,1301.989543021824,1,True,False,0.5227272727272727,0.2195121951219512,0.219,0.124095139607032,0.5162738496071829,0.2592592592592593,0.2135,0.1255546764817171,-9.199209974816085,0,0,-1,0.0,0.3,0.4,1,0.4,0.6,0.4,0.5,0.526404046365901,0.5078918527521648,0.11044491650392012,0.13074436244163476,0.20949999999999996,0.20509,0.20673583172345295,0.22444011486763657,-0.006453423120089785,-0.01851219361373624,0.03974706413730811,0.017704283144183625,-0.005500000000000005,-0.0044099999999999695,0.0014595368746850856,0.02029944593771464,-9.199209974816085,2,0.6000000000000001
1049,181903181058,1819,2019-03-18,IND,98,POR,106,1,1564.3697046899308,1560.082839929183,1638.1282401702747,1642.4151049310228,1,False,False,0.5072815533980582,0.2560679611650485,0.1828,0.1109606559843526,0.5277469478357382,0.2364039955604883,0.2692,0.1179367997502515,73.75853548034388,1,0,-1,0.4,0.4,0.5333333333333333,-1,0.6,0.6,0.6,0.5,0.5305718589697599,0.5394219292551178,0.11341579462411414,0.11065670093498796,0.21271999999999996,0.25470999999999994,0.18612727009614347,0.20967627281917575,0.020465394437679918,0.008850070285357892,-0.019663965604560185,0.023549002723032286,0.0864,0.04198999999999997,0.00697614376589889,-0.002759093689126177,0.0,0,0.19999999999999996
1058,181903191059,1819,2019-03-19,PHI,118,CHO,114,0,1628.915485226262,1633.5271418559985,1449.5580029535377,1444.9463463238012,0,False,False,0.5065717415115005,0.2059145673603505,0.2734,0.1313813813813813,0.5039106145251396,0.1776536312849162,0.2116,0.1197896026227618,-179.35748227272438,0,0,1,0.8,0.7,0.6666666666666666,-1,0.4,0.3,0.3333333333333333,1.0,0.547775794149678,0.5065050610653796,0.12899761969918444,0.10367594594396727,0.24718,0.23305999999999996,0.24390301596996716,0.20655957152021828,-0.0026611269863608955,-0.041270733084298405,-0.028260936075434284,-0.03734344444974888,-0.061799999999999966,-0.01412000000000005,-0.011591778758619511,-0.02532167375521717,-0.0,-2,-0.6000000000000001
1059,181903191060,1819,2019-03-19,HOU,121,ATL,105,0,1664.239255168478,1670.2645114373952,1370.9920166873048,1364.9667604183876,0,False,False,0.5428403755868545,0.2159624413145539,0.2018,0.1125037191312109,0.518,0.179,0.265,0.1112831430230307,-293.2472384811731,0,0,1,0.8,0.9,0.8,-1,0.4,0.4,0.4,0.5,0.5387912256290754,0.5383882152052115,0.10394278967162122,0.13179440273785514,0.21872999999999995,0.23914,0.22400451912478925,0.21702056752473525,-0.02484037558685448,-0.0004030104238639254,-0.036962441314553895,-0.006983951600053995,0.0632,0.02041000000000004,-0.001220576108180202,0.02785161306623392,-0.0,-2,-0.6000000000000001
1060,181903191061,1819,2019-03-19,LAL,101,MIL,115,1,1419.1685352750014,1417.0387780305036,1687.417885916321,1689.5476431608188,1,False,False,0.5228031145717463,0.1846496106785317,0.179,0.1077087413209898,0.5383386581469648,0.2204472843450479,0.2252,0.1052381437349356,268.24935064131955,1,0,-1,0.2,0.2,0.2,-1,0.6,0.6,0.7333333333333333,0.5,0.5351845175935648,0.5505774555447907,0.1311579224702009,0.11050201832186371,0.20250999999999997,0.19766999999999998,0.1826137752945535,0.19341700625566755,0.015535543575218469,0.015392937951225871,0.035797673666516205,0.010803230961114046,0.04620000000000002,-0.004839999999999983,-0.002470597586054196,-0.02065590414833718,0.0,0,0.39999999999999997
1061,181903191062,1819,2019-03-19,GSW,117,MIN,107,0,1640.4844800585206,1649.005962245757,1489.5984353262174,1481.076953138981,0,True,False,0.5442176870748299,0.1712018140589569,0.2083,0.1310827796731908,0.5164369034994698,0.1876988335100742,0.2595,0.0983912172892356,-150.88604473230316,0,0,-1,0.6,0.5,0.5333333333333333,-1,0.4,0.3,0.4666666666666667,0.5,0.5651845939804396,0.5136060551610095,0.11461527733399071,0.10754268602369454,0.22678000000000004,0.27463,0.18268911745204158,0.2165050004491062,-0.02778078357536007,-0.051578538819430086,0.016497019451117284,0.03381588299706462,0.051199999999999996,0.04784999999999995,-0.032691562383955194,-0.007072591310296167,-150.88604473230316,0,-0.19999999999999996
1062,181903191063,1819,2019-03-19,BRK,123,SAC,121,0,1464.0654809952382,1470.8973888938228,1469.549513154537,1462.7176052559523,1,False,False,0.5091012514220705,0.2138794084186575,0.1793,0.1209136482383675,0.5089757127771911,0.204857444561774,0.2035,0.0971337036910807,5.484032159298749,1,1,-1,0.4,0.4,0.4666666666666667,1,0.4,0.3,0.4,0.5,0.5137931317845394,0.505310631598321,0.12254614523268122,0.11450781069920393,0.20417000000000002,0.24264000000000002,0.2127855218702362,0.19307540199942622,-0.00012553864487940825,-0.008482500186218433,-0.009021963856883503,-0.019710119870809978,0.0242,0.038470000000000004,-0.02377994454728681,-0.008038334533477284,0.0,2,0.2
1063,181903191064,1819,2019-03-19,IND,109,LAC,115,1,1560.082839929183,1554.662060841693,1548.5818102791914,1554.0025893666814,1,True,False,0.5036585365853659,0.2560975609756097,0.1841,0.1130071194485252,0.5220430107526882,0.2376344086021505,0.2648,0.0975593057885188,-11.501029649991551,0,1,-1,0.4,0.4,0.4666666666666667,1,0.8,0.8,0.7333333333333333,0.5,0.5289295622698745,0.5182583378375508,0.11430522053483676,0.12145166510355207,0.20781999999999998,0.21122000000000002,0.19266019631187653,0.2672635437403256,0.018384474167322362,-0.010671224432323712,-0.01846315237345922,0.0746033474284491,0.08069999999999997,0.003400000000000042,-0.015447813660006401,0.007146444568715313,-11.501029649991551,2,0.6000000000000001
1065,181903201072,1819,2019-03-20,TOR,123,OKC,114,0,1620.2821511152445,1631.427980114066,1558.6312236714057,1547.485394672584,1,False,False,0.5660592255125284,0.164009111617312,0.1914,0.1332757005979396,0.4773218142548596,0.1976241900647948,0.2521,0.1214902807775377,-61.65092744383878,0,0,1,0.6,0.6,0.6666666666666666,-1,0.4,0.4,0.3333333333333333,0.5,0.5318458849794734,0.5310946962929084,0.11385320479525003,0.11189383720811538,0.22265000000000001,0.23836999999999997,0.21078454377318528,0.20496040974096202,-0.08873741125766882,-0.0007511886865649853,0.03361507844748282,-0.00582413403222326,0.060700000000000004,0.015719999999999956,-0.011785419820401905,-0.00195936758713465,-0.0,-2,-0.39999999999999997
1066,181903201071,1819,2019-03-20,MIA,110,SAS,105,0,1498.6025955760597,1510.7381920963417,1578.5777535679138,1566.4421570476316,1,False,False,0.5350172215843858,0.1756601607347876,0.2673999999999999,0.11685655857435,0.5301478953356086,0.1706484641638225,0.1727,0.0959692898272552,79.97515799185408,1,1,1,0.6,0.7,0.6,1,1.0,0.9,0.6666666666666666,0.5,0.5272949645767144,0.5292112544592034,0.14200078107734262,0.10530635457758977,0.24517999999999995,0.19690999999999997,0.1601329721962698,0.1869700731647324,-0.004869326248777228,0.0019162898824889307,-0.005011696570965091,0.02683710096846262,-0.09469999999999992,-0.04826999999999998,-0.020887268747094803,-0.03669442649975285,0.0,0,0.4
1064,181903201070,1819,2019-03-20,HOU,125,MEM,126,1,1670.2645114373952,1663.9482554966005,1428.861281225747,1435.1775371665417,0,True,False,0.5524433849821215,0.2205005959475566,0.2009,0.1169142130270492,0.5261627906976745,0.236046511627907,0.1868,0.1223668467423226,-241.40323021164818,0,1,1,0.8,0.9,0.8,-1,0.6,0.5,0.4,1.0,0.5411479504124305,0.49545534235260524,0.1052462119826203,0.12241814368862078,0.21803,0.20922999999999997,0.22060076325624464,0.2059162717597416,-0.026280594284447067,-0.045692608059825224,0.01554591568035038,-0.014684491496503055,-0.014100000000000001,-0.00880000000000003,0.0054526337152733945,0.01717193170600048,-241.40323021164818,-2,-0.4000000000000001
1068,181903201073,1819,2019-03-20,DAL,118,POR,126,1,1390.060473321976,1388.4135578801936,1642.4151049310228,1644.0620203728054,1,False,False,0.5063001145475373,0.1912943871706758,0.2256,0.1069196183792082,0.516629711751663,0.2383592017738359,0.2739,0.1209273399440279,252.35463160904692,1,0,-1,0.2,0.2,0.13333333333333333,1,0.8,0.6,0.6666666666666666,0.0,0.5091193126052068,0.5408908569004979,0.11632003169919825,0.11055341894580743,0.2105,0.25937,0.20127187720587175,0.2131860956614052,0.010329597204125629,0.031771544295291054,0.047064814603160116,0.011914218455533448,0.04829999999999998,0.04887,0.014007721564819706,-0.005766612753390812,0.0,2,0.8
1072,181903201068,1819,2019-03-20,UTA,137,NYK,116,0,1623.514345442483,1628.6319459570184,1262.9701771258588,1257.8525766113237,0,False,False,0.5359147025813693,0.1728395061728395,0.2516,0.1254416961130742,0.4923708920187792,0.2030516431924882,0.2242,0.1404747325577207,-360.54416831662434,0,0,1,0.8,0.7,0.6666666666666666,-1,0.2,0.1,0.26666666666666666,0.5,0.5302672181470083,0.4851401014401482,0.1251423527867922,0.11707466379570164,0.23870999999999992,0.20614,0.22136931404441235,0.20030507153807736,-0.0435438105625901,-0.04512711670686009,0.0302121370196487,-0.021064242506334985,-0.02739999999999998,-0.03256999999999993,0.015033036444646486,-0.00806768899109056,-0.0,-2,-0.8
1071,181903201065,1819,2019-03-20,MIL,102,CLE,107,1,1689.5476431608188,1675.2602283200624,1337.3306296914088,1351.6180445321652,0,False,False,0.5365720524017468,0.2281659388646288,0.2309,0.1116915251907347,0.5292056074766355,0.2266355140186916,0.1882,0.1064664350554746,-352.21701346940995,0,1,1,0.6,0.6,0.7333333333333333,1,0.4,0.4,0.4666666666666667,1.0,0.5440034312846069,0.5021794299593827,0.10576107803572103,0.11490545982901787,0.21388,0.23859,0.1927660951211459,0.1811178804406536,-0.007366444925111293,-0.041824001325224236,-0.0015304248459372116,-0.011648214680492291,-0.04269999999999999,0.02471000000000001,-0.00522509013526011,0.009144381793296838,-0.0,0,-0.19999999999999996
